434.05555078781026,919.7853080874795
335.4027985411824,-306.32134576778424
500.4005307209004,-11.682149684184083
-919.8555955523759,964.3824565899877
-827.6271226911997,592.3560783561838
350.44967329244173,735.9687455668554
-20.166768969114287,824.9540527805318
919.1442662421173,895.590823488111
421.0110017818597,-997.3073197889763
-349.1337845210627,-260.76504986887824
142.16478858807454,-467.1147972997592
323.06030522728656,731.0559446079092
-884.6505515646323,722.4624819384378
236.0871360291842,405.0954342601292
776.4392175014011,-898.9918639071717
-590.0753757014079,-571.094659327837
773.3190730703636,285.34298746589366
673.4770111349296,-126.62508712876377
741.2973852636474,-542.706396185461
-388.1350894466931,965.4365838419167
-40.87136457651707,-876.8942171309859
-517.2219194193588,-318.0707625261407
718.1361517389553,-927.1321871539337
-786.1895565805935,782.4677995975865
-668.4342329966523,853.5433512314319
85.22028105683103,975.7708462689361
362.9500896359639,236.06475751259836
54.02255930648107,-756.9858456883317
-487.59252676667006,291.24122028016563
-292.8461166244125,221.68484979407572
170.14917102074764,187.31705950615878
179.9174455219902,988.7445334113418
313.4873985035406,-44.9758294181288
-85.13986047475794,-83.31933547311166
-308.3128896492,-459.7503542766615
-227.5800625505866,765.9566527559223
795.563444485289,221.32617659011225
944.1045302478055,-692.9611916170284
747.3962221373072,51.228557540738166
-722.2124734290489,-147.95783117186613
-697.7400769074047,-233.74968049059737
49.11806650987069,-985.7981153934736
953.642699341415,-395.82133052021425
561.4268904572348,547.3053609747326
587.4833335408907,792.9826441539194
60.443544252215816,453.0649975059489
-121.27001543068877,-373.24512186272705
264.03839104337203,982.9985717937534
-864.6445089841852,696.1074845650196
299.25093082260173,-235.7731846301998
-176.84788598337707,-625.9450696530871
565.3444802645668,-530.3476326962144
-792.1915255411143,-135.44757156125286
-398.83617837706754,340.3520753631831
-74.05650283193108,-9.458453674253064
-610.4902078361605,-355.16855177160323
-299.58537756794976,318.6467216672322
110.09474102260697,509.2933497799511
116.25516897701186,885.7417445382544
300.67291944193016,690.1938433404212
100.97165904914232,-443.0504440187783
439.8929208079271,-602.3940261218734
473.68622633045584,524.2975113648024
828.1378895771481,133.9390178976896
-579.7983381235383,-394.1465689276165
-508.17407146242164,-828.2986438026934
671.0221783602287,-880.1308424123324
113.54850373160252,-91.45530418578687
888.4887589549958,249.56575784284883
347.15718255346496,-967.1039443923686
-540.5677115134449,499.4659835873249
935.2314842218357,-253.97425498754103
371.1963506708878,401.5008334591605
-826.1314718799397,-634.2383461377436
211.670695012858,689.423929547745
559.4095609860444,-908.0028981803388
-540.3088302325798,-231.4536051537881
514.0743880825719,-740.2330303917045
-485.3810765630826,725.819660320979
-504.41144894067435,-555.6024635611778
-803.9400722155441,-274.1726947710863
-731.0220410105244,-522.9232491031757
-233.35211753939643,214.91916379713325
892.3853526994678,114.41857564677525
434.7079569972111,-726.05315881206
872.4552932556553,-255.3940095536318
-505.5360973550089,-972.9703302545796
665.4035374911077,-396.0603029756742
-706.7872662374537,944.586339072001
