402.71150161137984,659.9948136564046,-523.2342742630153
960.217110661969,-529.2176361086863,-139.04203819688883
-536.9839264266493,96.69187988623457,595.8224878207816
552.8658692481235,-83.27598121942276,333.64721172785084
-352.07025800775443,-880.6454317169125,298.0025066892438
-430.110045934003,786.887367736834,-202.79433650809642
-868.6631040456252,-898.5003145156696,586.9593991563875
-267.6420884099822,564.0400376366949,88.8833127830867
-835.563925955387,-320.1936989655334,736.1659875723024
-593.4108268668324,-578.656718719152,1.1082201000651821
312.61657613994043,522.3695387902881,377.2382339398207
-301.5884439024825,306.1296115297084,-605.4301998279202
327.63137117944393,22.7752896845426,140.6702831415996
-514.8914700537384,731.9900718281667,-910.2056873616729
-868.5095081145012,-756.0585716030688,-235.70643115398673
-283.5135504776149,-216.5077299321847,814.0149773203862
876.363024215947,-950.7749947953698,-336.3934883890289
197.8256100820804,-249.33850266803142,-351.5012191173838
492.1433315304009,-158.0202529618806,-954.4664292551001
456.0801500666407,320.34358748780437,492.0728154686187
-33.59210047167994,977.6273708357828,670.8673039288778
-534.2480086934413,602.7000724768079,-336.5588053148889
57.457028141768205,-94.48616132803124,-326.14375796459296
344.40655653202316,143.512809584038,362.88847006640935
676.5347670396759,417.67504478532214,-142.37556963488146
529.4185085338486,312.25795087805795,339.54966166174245
-600.7513758102563,45.94294549732467,-253.6513982731077
-170.67002657778323,63.328166225014684,757.1306442593227
760.3679436304449,667.6650826247937,136.43739894348255
101.97039905676274,-700.1842465186339,-878.2017514487109
-688.2307397745335,-890.2110435970214,-890.0621348026078
680.1032656221573,449.51531116266574,-598.033331975836
-836.8110227645278,948.1858324389491,-945.734439169299
-297.7418020261035,876.3490124785324,-285.25359072151196
-54.705289800496075,596.3650040889145,351.9356599108585
595.7334227319022,620.3922801930053,290.90396782716607
532.7327997738105,144.0562134582883,522.2329331786364
195.84704787480996,-506.90166615042955,374.10738436678116
-317.00680310026667,537.7757160569704,626.1505250338389
-984.9952539689604,923.2866750747553,561.7112929357202
-844.2240872213578,-373.7297663496855,544.1682013437505
276.12034408317913,808.4023865105598,341.8884271736156
519.3829702912362,-499.68325651381474,-744.3032867318631
532.6345328787859,-247.4571920798494,-855.2596687438756
670.2458330315603,-453.47516166264575,662.1340371107356
351.9364170159679,688.6125023203269,710.3140647450855
-934.0552215541488,-417.564108628804,805.0199586570334
-609.2291459860364,69.68887986518189,-306.6896762176177
-975.6619002842631,108.77085593021548,511.41739206891816
-299.05486828150083,113.51737892089204,975.7600347480704
-910.8494347745211,89.01012049127758,924.2577576587853
284.0982020958347,-22.854919252748346,248.40892813137793
160.23123798133975,-881.5709477127263,501.2848825643382
-650.2603337805133,165.42966556350598,179.78335014214326
-101.53647325004567,162.7645445385865,-871.3578385123768
-253.9753672111151,-123.23176713199825,15.370369536886074
748.15215037761,157.59014002403455,571.8012614826164
-797.0095439428137,400.7604491713787,-702.2606827910943
-213.10498408135015,228.69912926603365,-470.80376924137374
-866.6252446037071,-555.81268410607,-52.16900608083154
-945.1256563322987,-648.992472777283,757.3651784617077
-646.6314925435346,-501.06659623331495,-993.5827960795344
-981.8594570904462,110.66668557428011,91.70905519325834
-549.3364708088668,473.47993020253944,-697.7349784931175
551.3529128897553,700.5843025780705,-548.8600340793569
706.9442975174568,966.6553679525887,353.6538546743409
378.97249865837034,-401.3688775138164,774.1753875219786
-212.46461045852902,438.159977016488,-753.416374622945
-329.50471763747987,287.441838888712,-114.35663239325436
978.8957289826287,-298.18530147099716,21.890601868063754
-610.0108551233989,779.1053385786258,776.0538123281362
311.58313362552735,-367.2704925162584,-533.3907782066933
-746.4373107543372,-665.9663164137975,-940.6221185464367
-945.6796114731261,955.6763656623993,-262.4387810603994
-174.6938136436811,-702.5223487270309,899.6600177731752
-85.79050351055037,637.6012621715556,-195.26602063869132
-916.8486475588218,-549.7257095511238,-513.4806709386887
-109.77205076701239,483.8932749534631,-931.716484408267
289.65111699748513,-473.4817385790095,29.341668805741847
-719.952095933065,-664.9721854951706,90.02264845155833
175.6454100844378,-871.2526719471456,-596.6620993533454
89.31573325626232,104.16827388796742,-370.1230726578166
329.4593704995182,-418.192171098829,-222.64599685736266
-709.0851457389163,140.28687479704922,149.30630334692455
373.481598632902,587.4988112154415,-319.79487810012586
916.233082946535,-428.21007997352535,814.7770864156157
-492.79198538383764,220.11189371790442,750.7044153132745
-213.16404913600957,-64.1240814670823,418.86829866527864
